,well,cDNAPlate,LibraryPlateID,Tissue,PrimarySort,AnatomicalPosition,SortOrder,Well_Range,Excluded,SortDirection,Investigator,Barcode,cDNA Prep,cDNA Dilute,library prep,lib prep date,bead cleanup,BA nM,NovaSeqRun,Additional Notes
318,O20,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
319,P20,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
320,A21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
321,B21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
322,C21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
323,D21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
324,E21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
325,F21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
326,G21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
327,H21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
328,I21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
329,J21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
330,K21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
331,L21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
332,M21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
333,N21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
334,O21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
335,P21,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
336,A22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
337,B22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
338,C22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
339,D22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
340,E22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
341,F22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
342,G22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
343,H22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
344,I22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
345,J22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
346,K22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
347,L22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
348,M22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
349,N22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
350,O22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
351,P22,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
352,A23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
353,B23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
354,C23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
355,D23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
356,E23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
357,F23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
358,G23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
359,H23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
360,I23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
361,J23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
362,K23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
363,L23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
364,M23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
365,N23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
366,O23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
367,P23,B107921,B107921Blue,Muscle,Epithelial,,Plate 3,A1-P23,Col24,Row,Rando,BC15,Bob,Roja,Bob/Carly,6/11/19,,25.0,TSPSS1Run1,
0,A1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
1,B1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
2,C1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
3,D1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
4,E1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
5,F1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
6,G1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
7,H1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
8,I1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
9,J1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
10,K1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
11,L1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
12,M1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
13,N1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
14,O1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
15,P1,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
16,A2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
17,B2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
18,C2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
19,D2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
20,E2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
21,F2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
22,G2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
23,H2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
24,I2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
25,J2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
26,K2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
27,L2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
28,M2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
29,N2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
30,O2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
31,P2,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
32,A3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
33,B3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
34,C3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
35,D3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
36,E3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
37,F3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
38,G3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
39,H3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
40,I3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
41,J3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
42,K3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
43,L3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
44,M3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
45,N3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
46,O3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
47,P3,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
48,A4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
49,B4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
50,C4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
51,D4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
52,E4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
53,F4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
54,G4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
55,H4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
56,I4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
57,J4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
58,K4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
59,L4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
60,M4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
61,N4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
62,O4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
63,P4,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
64,A5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
65,B5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
66,C5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
67,D5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
68,E5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
69,F5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
70,G5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
71,H5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
72,I5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
73,J5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
74,K5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
75,L5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
76,M5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
77,N5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
78,O5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
79,P5,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
80,A6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
81,B6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
82,C6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
83,D6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
84,E6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
85,F6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
86,G6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
87,H6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
88,I6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
89,J6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
90,K6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
91,L6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
92,M6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
93,N6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
94,O6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
95,P6,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
96,A7,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
97,B7,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
98,C7,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
99,D7,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
100,E7,B107909,B107909Blue,Muscle,Immune,,Plate 4,A1-P23,Col24,Row,Rando,BC14,Bob,Roja,Bob/Carly,6/11/19,,24.4,TSPSS1Run1,
